i,id,s,Ts_dis,scr,actCost,estCost,diff,timeSub,largest
53,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00037621241250718657,-0.00037621238926110464,51 milliseconds,0.0
53,6,"(2, 1)",2,1,20116.61276413005,20119.516035341436,-2.9032712113839807,67 milliseconds,0.0
53,7,"(1, 5)",1,5,1974.5193418137646,1892.8689379760222,81.65040383774249,67 milliseconds,0.0
53,8,"(1, 6)",1,6,286.66392003759023,199.68283644813772,86.98108358945251,61 milliseconds,0.0
53,9,"(2, 2)",2,2,25937.53992653386,25831.95894591543,105.58098061842975,60 milliseconds,0.0
53,10,"(2, 3)",2,3,2515.6883192766504,2067.874643251808,447.8136760248426,60 milliseconds,1.0
53,11,"(2, 4)",2,4,5.946731378611933e-10,0.0003399935316944442,-0.0003399929370213063,76 milliseconds,0.0
53,12,"(1, 1)",1,1,4618.815685457635,4532.95415494485,85.86153051278416,66 milliseconds,0.0
54,1,"(1, 2)",1,2,6483.03898543255,6461.638398636905,21.400586795645722,66 milliseconds,0.0
54,2,"(2, 5)",2,5,6234.618401542528,6208.745365267027,25.873036275500453,69 milliseconds,0.0
54,3,"(1, 3)",1,3,1950.8792124011882,1851.4665724144213,99.41263998676686,66 milliseconds,0.0
54,4,"(1, 4)",1,4,131.9328218184685,0.0002897335617529444,131.93253208490677,70 milliseconds,1.0
54,5,"(2, 6)",2,6,2.3246081950094543e-11,0.0001369451618576616,-0.00013694513861157965,50 milliseconds,0.0
54,6,"(2, 1)",2,1,20115.97623918498,20115.827090135397,0.14914904958277475,63 milliseconds,0.0
54,7,"(1, 5)",1,5,1974.5193418137646,1891.1286883472294,83.39065346653524,61 milliseconds,0.0
54,8,"(1, 6)",1,6,286.66392003759023,199.7434215750758,86.92049846251442,70 milliseconds,0.0
54,9,"(2, 2)",2,2,25937.53992653386,25928.001412104517,9.538514429343195,73 milliseconds,0.0
54,10,"(2, 3)",2,3,2432.964411816261,2358.280647908926,74.6837639073351,58 milliseconds,0.0
54,11,"(2, 4)",2,4,5.946731378611933e-10,4.484149382834299e-5,-4.484089915520513e-5,51 milliseconds,0.0
54,12,"(1, 1)",1,1,4618.815685457635,4531.146587315436,87.66909814219889,63 milliseconds,0.0
55,1,"(1, 2)",1,2,6483.03898543255,6327.535583460577,155.5034019719733,63 milliseconds,0.0
55,2,"(2, 5)",2,5,6234.618401542528,6169.537076060776,65.08132548175217,56 milliseconds,0.0
55,3,"(1, 3)",1,3,1950.8792124011882,1848.0779178847229,102.8012945164653,61 milliseconds,0.0
55,4,"(1, 4)",1,4,160.04947228983158,53.69403585194007,106.35543643789151,56 milliseconds,0.0
55,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00017249559831396044,-0.00017249557506787848,53 milliseconds,0.0
55,6,"(2, 1)",2,1,20115.97623918498,20041.41421300206,74.56202618292082,64 milliseconds,0.0
55,7,"(1, 5)",1,5,1974.5193418137646,1932.9702816256151,41.5490601881495,56 milliseconds,0.0
55,8,"(1, 6)",1,6,286.66392003759023,197.42316717361848,89.24075286397175,56 milliseconds,0.0
55,9,"(2, 2)",2,2,25937.53992653386,25797.463478049536,140.07644848432392,70 milliseconds,0.0
55,10,"(2, 3)",2,3,2432.964411816261,2266.042419978512,166.92199183774892,59 milliseconds,1.0
55,11,"(2, 4)",2,4,5.946731378611933e-10,8.729382178758182e-5,-8.729322711444396e-5,50 milliseconds,0.0
55,12,"(1, 1)",1,1,4618.815685457635,4540.391068685033,78.42461677260144,66 milliseconds,0.0
56,1,"(1, 2)",1,2,6483.03898543255,6280.615480641493,202.42350479105698,64 milliseconds,0.0
56,2,"(2, 5)",2,5,6234.618401542528,6065.432465809142,169.18593573338603,58 milliseconds,0.0
56,3,"(1, 3)",1,3,1950.8792124011882,1818.45447071253,132.42474168865806,59 milliseconds,0.0
56,4,"(1, 4)",1,4,160.04947228983158,33.558345895279516,126.49112639455207,56 milliseconds,0.0
56,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00021894682793347335,-0.0002189468046873914,47 milliseconds,0.0
56,6,"(2, 1)",2,1,20115.97623918498,19937.935007757937,178.04123142704339,62 milliseconds,0.0
56,7,"(1, 5)",1,5,1974.5193418137646,1902.0078041950892,72.51153761867545,67 milliseconds,0.0
56,8,"(1, 6)",1,6,286.66392003759023,179.38508358886025,107.27883644872998,56 milliseconds,0.0
56,9,"(2, 2)",2,2,25937.53992653386,25698.87751567531,238.66241085854926,61 milliseconds,1.0
56,10,"(2, 3)",2,3,2310.161462201775,2266.9614472087783,43.200014992996785,67 milliseconds,0.0
56,11,"(2, 4)",2,4,5.946731378611933e-10,0.00013644474985557458,-0.00013644415518243672,52 milliseconds,0.0
56,12,"(1, 1)",1,1,4618.815685457635,4522.419790961358,96.39589449627692,69 milliseconds,0.0
57,1,"(1, 2)",1,2,6483.03898543255,6214.185719890413,268.8532655421377,65 milliseconds,1.0
57,2,"(2, 5)",2,5,6234.618401542528,6033.244684880866,201.373716661662,55 milliseconds,0.0
57,3,"(1, 3)",1,3,1950.8792124011882,1784.1720712766814,166.70714112450673,70 milliseconds,0.0
57,4,"(1, 4)",1,4,160.04947228983158,7.887223283789681,152.1622490060419,53 milliseconds,0.0
57,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00014550389723016574,-0.0001455038739840838,55 milliseconds,0.0
57,6,"(2, 1)",2,1,20115.97623918498,19860.509902704434,255.46633648054558,61 milliseconds,0.0
57,7,"(1, 5)",1,5,1974.5193418137646,1863.3309070174623,111.18843479630232,60 milliseconds,0.0
57,8,"(1, 6)",1,6,286.66392003759023,154.8130460954923,131.85087394209793,61 milliseconds,0.0
57,9,"(2, 2)",2,2,25692.691776968513,25588.89856428785,103.79321268066269,62 milliseconds,0.0
57,10,"(2, 3)",2,3,2310.161462201775,2226.420842615847,83.74061958592802,55 milliseconds,0.0
57,11,"(2, 4)",2,4,5.946731378611933e-10,3.8624118267813404e-5,-3.8623523594675544e-5,55 milliseconds,0.0
57,12,"(1, 1)",1,1,4618.815685457635,4499.384585355651,119.43110010198325,72 milliseconds,0.0
58,1,"(1, 2)",1,2,8808.84469612732,6470.707440186462,2338.1372559408583,68 milliseconds,1.0
58,2,"(2, 5)",2,5,6234.618401542528,6017.503325671274,217.1150758712538,60 milliseconds,0.0
58,3,"(1, 3)",1,3,1950.8792124011882,1801.074815228466,149.80439717272225,70 milliseconds,0.0
58,4,"(1, 4)",1,4,160.04947228983158,16.42279275204455,143.62667953778703,59 milliseconds,0.0
58,5,"(2, 6)",2,6,2.3246081950094543e-11,0.0003008250987791231,-0.0003008250755330412,51 milliseconds,0.0
58,6,"(2, 1)",2,1,20115.97623918498,19804.294078772866,311.6821604121142,62 milliseconds,0.0
58,7,"(1, 5)",1,5,1974.5193418137646,1895.2635227193975,79.2558190943671,56 milliseconds,0.0
58,8,"(1, 6)",1,6,286.66392003759023,153.6688149378279,132.99510509976233,66 milliseconds,0.0
58,9,"(2, 2)",2,2,25692.691776968513,25502.974456899647,189.71732006886668,65 milliseconds,0.0
58,10,"(2, 3)",2,3,2310.161462201775,2220.031115511994,90.13034668978116,60 milliseconds,0.0
58,11,"(2, 4)",2,4,5.946731378611933e-10,0.00023203087819674377,-0.00023203028352360592,54 milliseconds,0.0
58,12,"(1, 1)",1,1,4618.815685457635,4561.8700309748965,56.945654482738064,65 milliseconds,0.0
59,1,"(1, 2)",1,2,6537.7897948741875,6355.245379560872,182.54441531331577,68 milliseconds,0.0
59,2,"(2, 5)",2,5,6234.618401542528,6017.727425253792,216.89097628873606,53 milliseconds,0.0
59,3,"(1, 3)",1,3,1950.8792124011882,1800.1051822141335,150.77403018705468,80 milliseconds,0.0
59,4,"(1, 4)",1,4,160.04947228983158,11.390260194522641,148.65921209530893,66 milliseconds,0.0
59,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00014276550252897467,-0.00014276547928289272,53 milliseconds,0.0
59,6,"(2, 1)",2,1,20115.97623918498,19812.278198081873,303.69804110310724,66 milliseconds,1.0
59,7,"(1, 5)",1,5,1974.5193418137646,1886.612412376707,87.90692943705767,66 milliseconds,0.0
59,8,"(1, 6)",1,6,286.66392003759023,135.01136038918165,151.65255964840858,68 milliseconds,0.0
